epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5499.73,0.60638,1.58376,0.8279,0.49047,0.30935,0.40999,0.31623,0.61921,1.57314,0.81726,1.882e-05,1.882e-05,1.882e-05
43,5625.14,0.60196,1.58944,0.82723,0.50859,0.28132,0.40648,0.31511,0.61212,1.56927,0.8167,1.684e-05,1.684e-05,1.684e-05
44,6351.46,0.61325,1.58774,0.83586,0.48837,0.303,0.41297,0.3185,0.61493,1.5597,0.81531,1.486e-05,1.486e-05,1.486e-05
44,5751.99,0.61325,1.58774,0.83586,0.48837,0.303,0.41297,0.3185,0.61493,1.5597,0.81531,1.486e-05,1.486e-05,1.486e-05
45,6498.84,0.59891,1.58531,0.82619,0.58001,0.27552,0.41591,0.32214,0.58163,1.55601,0.81391,1.288e-05,1.288e-05,1.288e-05
45,5877.29,0.59891,1.58531,0.82619,0.58001,0.27552,0.41591,0.32214,0.58163,1.55601,0.81391,1.288e-05,1.288e-05,1.288e-05
46,6642.89,0.58884,1.58011,0.82203,0.55019,0.27735,0.41694,0.3225,0.59277,1.5595,0.81443,1.09e-05,1.09e-05,1.09e-05
46,6000.82,0.58884,1.58011,0.82203,0.55019,0.27735,0.41694,0.3225,0.59277,1.5595,0.81443,1.09e-05,1.09e-05,1.09e-05
47,6788.93,0.58442,1.58204,0.82693,0.48153,0.3199,0.41364,0.32074,0.58859,1.55601,0.81504,8.92e-06,8.92e-06,8.92e-06
47,6125.01,0.58442,1.58204,0.82693,0.48153,0.3199,0.41364,0.32074,0.58859,1.55601,0.81504,8.92e-06,8.92e-06,8.92e-06
48,6935.01,0.60162,1.58345,0.82829,0.46718,0.31187,0.41594,0.32353,0.57325,1.55629,0.8145,6.94e-06,6.94e-06,6.94e-06
48,6251.36,0.60162,1.58345,0.82829,0.46718,0.31187,0.41594,0.32353,0.57325,1.55629,0.8145,6.94e-06,6.94e-06,6.94e-06
49,7080.84,0.58255,1.57876,0.82574,0.5228,0.28335,0.41705,0.32371,0.57395,1.55545,0.8146,4.96e-06,4.96e-06,4.96e-06
49,6376.82,0.58255,1.57876,0.82574,0.5228,0.28335,0.41705,0.32371,0.57395,1.55545,0.8146,4.96e-06,4.96e-06,4.96e-06
50,6500.55,0.59929,1.5657,0.83152,0.49969,0.30279,0.41969,0.3253,0.58874,1.5559,0.81515,2.98e-06,2.98e-06,2.98e-06
50,7226.26,0.59929,1.5657,0.83152,0.49969,0.30279,0.41969,0.3253,0.58874,1.5559,0.81515,2.98e-06,2.98e-06,2.98e-06
